User,Gender,AgeGroup,Hobbies,Profession,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10,Item 11,Item 12,Item 13,Item 14,Item 15,Item 16,Item 17,Item 18,Item 19,Item 20,Item 21,Item 22,Item 23,Item 24,Item 25
91,Male,30-50,Indoors,IT Professional,1559655,6443289,7669807,9135603,6324076,11781190,835683,4573768,1629582,2275891,892315,6502910,2596677,1024587,1758811,4116862,5324390,1293971,3171362,1163153,2475239,3427815,11049346,8036406,6133638
92,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
93,Female,30-50,Indoors,IT Professional,7424682,1816056,1021297,3700753,3386165,6207373,9710358,193652,2518768,6956281,4983622,5944112,6839434,831715,8696863,1559655,6443289,12291609,124277,11041854,33449,9532785,11433316,511016,5346428
94,Male,50+,Indoors,Professor,7487418,8403711,4951277,13218693,7669807,6324076,884518,2599807,11781190,9164087,8351884,2045991,2495446,13544734,1559655,6443289,4924314,835683,1910856,6230399,1021297,9332217,6451873,9135603,1615614
95,Female,18-30,Outdoors,Student,1559655,6443289,1629582,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638,3918124
96,Female,50+,Outdoors,Professor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
97,Male,30-50,Outdoors,IT Professional,5657126,270032,1615614,4766309,1819387,1006796,11708663,7240753,9216587,5311947,835683,8310025,884518,6451873,13544734,1559655,6443289,11041854,33449,1021297,10986404,13012773,1910856,2671651,2495446
98,Male,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
99,Female,18-30,Indoors,Student,1559655,6443289,1629582,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638,3918124
100,Female,18-30,Outdoors,Student,1559655,6443289,1629582,7669807,3918124,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
101,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
102,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
103,Female,30-50,Indoors,IT Professional,6324076,1559655,6443289,7669807,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
104,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
105,Male,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
106,Female,18-30,Outdoors,Student,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
107,Female,18-30,Outdoors,Student,1559655,6443289,1629582,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638,3918124
108,Female,30-50,Outdoors,IT Professional,7778720,835683,4277052,5521358,4082771,13544734,9216587,33449,6451873,2671651,1910856,5311947,13012773,8232938,10659884,1559655,6443289,5346428,11041854,1021297,10791419,5698987,10986404,1741540,7876831
109,Male,30-50,Indoors,IT Professional,7669807,13218693,4951277,9164087,7487418,2045991,2495446,6324076,1559655,6443289,2599807,1021297,6451873,9332217,11781190,6230399,835683,9135603,4924314,1910856,8351884,13544734,884518,8403711,1615614
110,Male,50+,Indoors,Contractor,6956281,2082415,11150622,511016,11433316,8696863,3811042,124277,7023946,11041854,9532785,4737648,1690388,6839434,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,6133638,4305103
111,Male,50+,Indoors,Contractor,6956281,2082415,11150622,4546014,6839434,8696863,3811042,511016,7023946,12291609,33449,4737648,11433316,9532785,1690388,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,4305103
112,Male,30-50,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
113,Male,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
114,Female,30-50,Outdoors,IT Professional,305478,5346428,2437142,2518768,3700753,7424682,6207373,193652,6956281,831715,3386165,1021297,511016,8696863,9710358,1559655,6443289,12291609,124277,11041854,33449,9532785,4983622,6839434,10791419
115,Male,30-50,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
116,Female,30-50,Indoors,IT Professional,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,884518,13544734,8403711,1615614
117,Male,50+,Outdoors,Contractor,2082415,1690388,8696863,511016,6839434,4737648,3648305,3918124,7023946,12291609,33449,4546014,11433316,9532785,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,3811042
118,Male,50+,Outdoors,Contractor,1741540,5359984,8163952,6451873,6207373,7807956,2437142,831715,7424682,3700753,3386165,10791419,5346428,1021297,6956281,1559655,6443289,11041854,124277,33449,511016,4983622,6839434,8696863,13012773
119,Female,30-50,Outdoors,IT Professional,5944112,6956281,4305103,2082415,11433316,11150622,511016,124277,1690388,11041854,9532785,3811042,8696863,4546014,6839434,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,4737648,831715
120,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
121,Male,50+,Outdoors,Contractor,831715,6956281,5944112,2082415,11433316,4737648,3811042,124277,511016,11041854,9532785,11150622,8696863,6839434,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,1690388,4983622
122,Male,18-30,Outdoors,Student,1559655,6443289,7669807,3918124,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638
123,Female,30-50,Indoors,IT Professional,7778720,835683,4277052,5521358,4082771,9216587,8232938,33449,5311947,2671651,1910856,13544734,13012773,10659884,1741540,1559655,6443289,6451873,11041854,5346428,10791419,5698987,10986404,1021297,7876831
124,Female,30-50,Indoors,IT Professional,7669807,4951277,7834034,1615614,2599807,2045991,13218693,884518,835683,11781190,9164087,4924314,6230399,2495446,13544734,1559655,6443289,11041854,33449,9332217,1910856,6451873,1021297,6324076,8351884
125,Female,18-30,Indoors,Student,1559655,6443289,7669807,3918124,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638
126,Female,18-30,Indoors,Student,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
127,Female,30-50,Indoors,IT Professional,1559655,6443289,11781190,7669807,6324076,9135603,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
128,Female,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
129,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
130,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
131,Female,50+,Indoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
132,Male,50+,Outdoors,Contractor,2082415,1690388,8696863,511016,6839434,4737648,3648305,3918124,7023946,12291609,33449,4546014,11433316,9532785,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,3811042
133,Female,18-30,Outdoors,Student,1559655,6443289,1629582,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638,3918124
134,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
135,Male,50+,Outdoors,Contractor,6324076,1559655,6443289,7669807,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
136,Female,18-30,Outdoors,Student,6725611,7658608,4215596,6451873,13012773,10659884,3332725,8696863,5346428,10791419,3386165,5359984,1741540,4983622,1021297,1559655,6443289,11041854,124277,33449,3700753,511016,6839434,6956281,8232938
137,Female,18-30,Indoors,Student,1559655,6443289,1629582,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638,3918124
138,Female,50+,Indoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
139,Male,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
140,Male,50+,Outdoors,Contractor,6956281,2082415,11150622,511016,11433316,8696863,3811042,124277,7023946,11041854,9532785,4737648,1690388,6839434,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,6133638,4305103
141,Male,50+,Indoors,Contractor,5944112,6956281,4305103,2082415,11433316,11150622,511016,124277,1690388,11041854,9532785,3811042,8696863,4546014,6839434,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,4737648,831715
142,Female,50+,Indoors,Contractor,10065428,511016,4546014,12285424,6839434,1690388,3648305,3918124,7023946,12291609,33449,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,4737648
143,Female,50+,Indoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
144,Male,30-50,Outdoors,IT Professional,1559655,6443289,11781190,7669807,6324076,9135603,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
145,Male,30-50,Outdoors,IT Professional,9332217,2495446,6230399,1615614,1819387,884518,1006796,4766309,835683,13544734,1910856,5657126,270032,9216587,13012773,1559655,6443289,11041854,33449,1021297,5311947,10986404,2671651,6451873,5700259
146,Male,50+,Indoors,Contractor,7424682,3700753,1021297,3386165,4983622,831715,6207373,124277,1816056,6956281,11433316,9710358,8696863,6839434,511016,1559655,6443289,193652,2518768,12291609,11041854,33449,9532785,5944112,5346428
147,Female,30-50,Outdoors,IT Professional,8310025,7240753,5311947,5521358,835683,13544734,10986404,33449,6451873,9216587,4082771,7778720,2671651,8232938,10659884,1559655,6443289,5346428,11041854,1021297,10791419,1910856,5698987,13012773,13247914
148,Female,30-50,Indoors,IT Professional,7424682,3700753,1021297,2518768,3386165,1816056,6207373,193652,6956281,831715,4983622,5944112,511016,8696863,9710358,1559655,6443289,12291609,124277,11041854,33449,9532785,11433316,6839434,5346428
149,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
150,Female,18-30,Indoors,Student,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
151,Female,30-50,Outdoors,IT Professional,7778720,835683,4277052,5521358,4082771,13544734,9216587,33449,6451873,2671651,1910856,5311947,13012773,8232938,10659884,1559655,6443289,5346428,11041854,1021297,10791419,5698987,10986404,1741540,7876831
152,Male,30-50,Indoors,IT Professional,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,11049346,8036406,2275891,2596677,1024587,5324390,1293971,3171362,1163153,6133638
153,Male,30-50,Outdoors,IT Professional,6451873,305478,10791419,5346428,2437142,1021297,7424682,3700753,2518768,6956281,3386165,6207373,6839434,831715,8696863,1559655,6443289,12291609,124277,11041854,33449,9532785,4983622,511016,7807956
154,Female,18-30,Outdoors,Student,1559655,6443289,7669807,1629582,3918124,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
155,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
156,Male,30-50,Outdoors,IT Professional,7669807,2599807,4951277,9164087,7487418,2045991,2495446,6324076,1559655,6443289,13218693,1021297,6451873,9332217,11781190,6230399,835683,9135603,4924314,1910856,8351884,13544734,884518,8403711,1615614
157,Male,30-50,Indoors,IT Professional,1559655,6443289,6324076,7669807,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,884518,13544734,8403711,1615614
158,Female,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
159,Male,50+,Indoors,Contractor,7240753,835683,13544734,5311947,5521358,7778720,10986404,33449,6451873,8232938,4082771,9216587,10659884,2671651,1741540,1559655,6443289,5346428,11041854,10791419,13012773,1910856,5698987,1021297,4666481
160,Female,30-50,Indoors,IT Professional,6324076,1559655,6443289,7669807,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
161,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
162,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
163,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
164,Female,18-30,Outdoors,Student,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
165,Female,30-50,Outdoors,IT Professional,8163952,5359984,7807956,6451873,1021297,10791419,2437142,2518768,5346428,3700753,3386165,7424682,8696863,6207373,6956281,1559655,6443289,11041854,124277,33449,831715,4983622,6839434,511016,1741540
166,Male,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
167,Male,50+,Outdoors,Contractor,5944112,6956281,4305103,2082415,11433316,11150622,3811042,124277,511016,11041854,9532785,4737648,8696863,6839434,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,1690388,831715
168,Female,30-50,Outdoors,IT Professional,11150622,2082415,3811042,511016,11433316,8696863,6839434,124277,7023946,11041854,9532785,4737648,1690388,10072787,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,6133638,6956281
169,Female,50+,Indoors,Contractor,10065428,511016,4546014,12285424,6839434,1690388,3648305,3918124,7023946,12291609,33449,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,4737648
170,Male,30-50,Outdoors,IT Professional,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
171,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
172,Male,50+,Indoors,Contractor,1006796,1819387,884518,835683,4766309,8310025,2271256,33449,5311947,11708663,1910856,7240753,13012773,10659884,9216587,1559655,6443289,6451873,11041854,5346428,2671651,13544734,10986404,1021297,270032
173,Male,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
