UserId,Gender,AgeGroup,Hobbies,Profession,Seasons,ListingId,PricePerDay,ReviewScore
462,Female,30-50,Outdoors,Contractor,Spring,10151174,48,10
463,Male,50+,Indoors,Professor,Spring,10085052,79,10
464,Male,50+,Indoors,Professor,Winter,10036320,430,
465,Male,18-30,Outdoors,Student,Fall,11655248,39,
466,Male,30-50,Outdoors,Contractor,Fall,1039388,110,10
467,Female,50+,Indoors,Professor,Spring,11261688,40,
468,Male,30-50,Outdoors,Contractor,Summer,10995958,78,
469,Female,18-30,Indoors,Student,Spring,10206186,270,10
470,Female,50+,Outdoors,Professor,Fall,10730279,30,10
471,Male,18-30,Outdoors,Student,Spring,11582984,25,
472,Female,18-30,Indoors,Student,Summer,10389111,80,
473,Female,30-50,Indoors,Contractor,Spring,11973001,65,
474,Female,30-50,Outdoors,Contractor,Fall,6992252,40,10
475,Female,18-30,Outdoors,Student,Spring,11642937,90,10
476,Female,50+,Outdoors,Professor,Summer,1617477,77,9
477,Male,18-30,Outdoors,Student,Summer,10986404,100,
478,Male,30-50,Indoors,Contractor,Summer,11049346,120,9
479,Female,18-30,Indoors,Student,Spring,12493524,400,
480,Female,18-30,Outdoors,Student,Spring,11570849,84,9
481,Male,30-50,Outdoors,Contractor,Summer,11243234,18,10
482,Male,30-50,Outdoors,Contractor,Winter,3042436,64,10
483,Female,50+,Outdoors,Professor,Summer,1145599,35,9
484,Female,50+,Indoors,Professor,Summer,3962864,100,9
485,Male,50+,Indoors,Professor,Spring,5396698,18,10
486,Male,18-30,Outdoors,Student,Fall,6092667,80,10
487,Female,18-30,Outdoors,Student,Summer,2078201,185,9
488,Female,50+,Indoors,Professor,Spring,10323960,189,8
489,Male,30-50,Indoors,Contractor,Spring,10133399,55,8
490,Male,30-50,Outdoors,Contractor,Winter,5245575,110,10
491,Female,18-30,Indoors,Student,Fall,2001870,120,10
492,Female,18-30,Outdoors,Student,Spring,1477756,115,9
493,Male,30-50,Indoors,Contractor,Spring,1327341,325,9
494,Female,30-50,Indoors,Contractor,Summer,13433487,80,
495,Male,50+,Outdoors,Professor,Fall,10085052,79,10
496,Female,18-30,Indoors,Student,Fall,1014634,80,
497,Male,18-30,Outdoors,Student,Winter,10036320,430,
498,Female,30-50,Outdoors,Contractor,Summer,1039540,100,10
499,Female,50+,Outdoors,Professor,Summer,1039388,110,10
500,Female,30-50,Indoors,Contractor,Spring,11848384,25,10
501,Male,30-50,Outdoors,Contractor,Spring,10995958,78,
502,Male,30-50,Outdoors,Contractor,Spring,10206186,270,10
503,Male,18-30,Outdoors,Student,Summer,10730279,30,10
504,Male,18-30,Indoors,Student,Fall,11582984,25,
505,Male,18-30,Outdoors,Student,Winter,10389111,80,
506,Male,50+,Indoors,IT Professional,Summer,11973001,65,
507,Male,50+,Outdoors,IT Professional,Summer,6506343,45,10
508,Female,18-30,Indoors,Student,Fall,11642937,90,10
509,Male,30-50,Outdoors,Contractor,Winter,3414629,90,
510,Female,30-50,Outdoors,Contractor,Winter,10986404,100,
511,Female,18-30,Indoors,Student,Spring,11049346,120,9
512,Male,18-30,Outdoors,Student,Fall,11571866,75,10
513,Female,18-30,Indoors,Student,Summer,11570849,84,9
514,Male,18-30,Outdoors,Student,Winter,11243234,18,10
515,Female,30-50,Outdoors,Contractor,Fall,3107689,123,10
516,Male,30-50,Outdoors,Contractor,Spring,1145599,35,9
517,Female,50+,Outdoors,IT Professional,Fall,1214839,240,9
518,Female,30-50,Outdoors,Contractor,Summer,5396698,18,10
519,Female,18-30,Outdoors,Student,Summer,115087,100,9
520,Male,18-30,Outdoors,Student,Fall,2427223,65,
521,Female,30-50,Outdoors,Contractor,Summer,254762,90,9
522,Male,30-50,Indoors,Contractor,Summer,1034433,50,10
523,Male,30-50,Outdoors,Contractor,Fall,11801967,349,10
524,Male,50+,Outdoors,IT Professional,Summer,10414699,225,10
525,Male,18-30,Outdoors,Student,Summer,10059235,750,9
526,Male,50+,Indoors,IT Professional,Summer,11828332,175,
527,Female,30-50,Outdoors,Contractor,Summer,11433316,500,10
528,Male,18-30,Outdoors,Student,Spring,5396698,18,10
529,Female,30-50,Outdoors,Contractor,Winter,1607202,75,10
530,Female,18-30,Outdoors,Student,Fall,1672095,59,
531,Male,30-50,Outdoors,Contractor,Summer,2862397,53,8
532,Female,18-30,Indoors,Student,Fall,2310031,120,10
533,Female,30-50,Indoors,Contractor,Winter,2164539,49,10
534,Female,30-50,Outdoors,Contractor,Spring,395308,85,9
535,Female,18-30,Outdoors,Student,Fall,1954171,103,10
536,Male,30-50,Indoors,Contractor,Fall,4940489,55,9
537,Female,50+,Indoors,IT Professional,Winter,213570,125,9
538,Male,30-50,Outdoors,Contractor,Spring,244079,40,9
539,Female,30-50,Indoors,Contractor,Fall,5923682,40,9
540,Male,18-30,Outdoors,Student,Summer,1122479,120,9
541,Female,18-30,Indoors,Student,Fall,2117859,70,9
542,Female,18-30,Outdoors,Student,Fall,265394,39,10
543,Female,18-30,Indoors,Student,Spring,1524862,55,10
544,Male,18-30,Outdoors,Student,Summer,10085052,79,10
545,Male,50+,Outdoors,IT Professional,Spring,11983806,120,10
546,Male,50+,Outdoors,IT Professional,Spring,10036320,430,
547,Male,18-30,Outdoors,Student,Summer,1039388,110,10
548,Female,50+,Indoors,IT Professional,Spring,11261688,40,
549,Female,18-30,Outdoors,Student,Spring,10995958,78,
550,Male,18-30,Indoors,Student,Summer,10468518,40,8
551,Female,18-30,Outdoors,Student,Summer,10206186,270,10
552,Male,30-50,Indoors,Contractor,Winter,11582984,25,
553,Female,30-50,Indoors,Contractor,Spring,10389111,80,
554,Male,30-50,Indoors,Contractor,Fall,11192534,118,
555,Male,18-30,Indoors,Student,Spring,11973001,65,
556,Male,50+,Outdoors,IT Professional,Winter,4565925,48,10
557,Female,30-50,Indoors,Contractor,Winter,11642937,90,10
558,Male,50+,Indoors,IT Professional,Fall,3414629,90,
559,Male,18-30,Outdoors,Student,Winter,10986404,100,
560,Male,50+,Outdoors,IT Professional,Fall,6133638,80,10
561,Male,50+,Outdoors,IT Professional,Winter,11571866,75,10
562,Male,50+,Indoors,IT Professional,Fall,11570849,84,9
563,Male,30-50,Outdoors,Contractor,Summer,11243234,18,10
564,Male,50+,Outdoors,IT Professional,Spring,1145599,35,9
565,Male,30-50,Indoors,Contractor,Summer,11699555,60,10
566,Female,50+,Indoors,IT Professional,Summer,5396698,18,10
567,Male,30-50,Outdoors,Contractor,Spring,6092667,80,10
568,Male,30-50,Outdoors,Contractor,Winter,115020,40,10
569,Female,30-50,Outdoors,Contractor,Spring,2193147,800,9
570,Female,30-50,Outdoors,Contractor,Fall,11801967,349,10
571,Male,18-30,Indoors,Student,Spring,10414699,225,10
572,Male,18-30,Outdoors,Student,Fall,10059235,750,9
573,Male,18-30,Indoors,Student,Winter,11828332,175,
574,Male,50+,Indoors,IT Professional,Winter,11433316,500,10
575,Female,50+,Outdoors,IT Professional,Spring,10151174,48,10
576,Male,30-50,Indoors,Contractor,Summer,10085052,79,10
577,Male,30-50,Indoors,Contractor,Winter,10036320,430,
578,Male,50+,Outdoors,IT Professional,Summer,11655248,39,
579,Female,18-30,Outdoors,Student,Spring,1039388,110,10
580,Male,50+,Indoors,IT Professional,Summer,11261688,40,
581,Male,18-30,Indoors,Student,Summer,10995958,78,
582,Female,30-50,Indoors,Contractor,Fall,10206186,270,10
583,Female,18-30,Indoors,Student,Fall,10730279,30,10
584,Female,30-50,Outdoors,Contractor,Spring,11582984,25,
585,Male,50+,Outdoors,IT Professional,Fall,10389111,80,
586,Male,50+,Outdoors,IT Professional,Spring,11973001,65,
587,Male,50+,Outdoors,IT Professional,Summer,6992252,40,10
588,Female,30-50,Outdoors,Contractor,Summer,11642937,90,10
589,Female,30-50,Indoors,Contractor,Spring,1617477,77,9
590,Male,18-30,Indoors,Student,Summer,10986404,100,
591,Male,18-30,Outdoors,Student,Spring,11049346,120,9
592,Male,50+,Indoors,IT Professional,Summer,12493524,400,
593,Male,50+,Indoors,IT Professional,Summer,11570849,84,9
594,Female,18-30,Outdoors,Student,Summer,11243234,18,10
595,Female,30-50,Indoors,Contractor,Winter,3042436,64,10
596,Female,30-50,Outdoors,Contractor,Winter,1145599,35,9
597,Male,30-50,Outdoors,Contractor,Fall,2963703,50,9
598,Male,18-30,Indoors,Student,Winter,1684769,60,9
599,Male,18-30,Indoors,Student,Spring,1619040,89,10
600,Male,50+,Outdoors,IT Professional,Winter,11801967,349,10
601,Female,18-30,Indoors,IT Professional,Summer,10414699,225,10
602,Female,30-50,Indoors,Professor,Fall,10059235,750,9
603,Female,18-30,Indoors,IT Professional,Spring,11594280,150,6
604,Female,50+,Outdoors,Contractor,Summer,11433316,500,10
605,Female,50+,Indoors,Contractor,Winter,5396698,18,10
606,Female,18-30,Indoors,IT Professional,Summer,6092667,80,10
607,Female,50+,Outdoors,Contractor,Spring,5819100,175,
608,Male,30-50,Outdoors,Professor,Fall,1078945,70,8
609,Male,18-30,Outdoors,IT Professional,Winter,2671651,60,10
610,Female,50+,Indoors,Contractor,Fall,2573322,150,9
611,Female,50+,Indoors,Contractor,Fall,1099158,65,9
612,Female,50+,Outdoors,Contractor,Winter,1130984,60,9
613,Female,50+,Outdoors,Contractor,Fall,3786341,55,9
614,Male,18-30,Outdoors,IT Professional,Spring,1227978,90,9
615,Female,18-30,Outdoors,IT Professional,Fall,1114531,105,9
616,Male,18-30,Outdoors,IT Professional,Summer,3378411,195,10
617,Female,30-50,Indoors,Professor,Summer,2437142,167,9
618,Male,18-30,Outdoors,IT Professional,Summer,1102061,66,9
619,Male,50+,Indoors,Contractor,Summer,4091388,89,9
620,Male,18-30,Outdoors,IT Professional,Spring,4740924,132,7
621,Female,18-30,Outdoors,IT Professional,Fall,5396698,18,10
622,Female,50+,Indoors,Contractor,Winter,482475,100,9
623,Male,50+,Outdoors,Contractor,Summer,3332725,65,9
624,Male,50+,Outdoors,Contractor,Summer,1176341,79,10
625,Female,50+,Indoors,Contractor,Spring,4481723,225,
626,Male,18-30,Indoors,IT Professional,Summer,245781,225,9
627,Female,30-50,Indoors,Professor,Fall,3346581,37,9
628,Male,18-30,Outdoors,IT Professional,Spring,2404190,60,9
629,Female,30-50,Indoors,Professor,Winter,1073990,50,8
630,Female,18-30,Indoors,IT Professional,Fall,1398797,305,9
631,Male,50+,Indoors,Contractor,Summer,2029340,79,9
632,Male,18-30,Outdoors,IT Professional,Winter,4525533,59,7
633,Female,50+,Outdoors,Contractor,Fall,1295565,154,8
634,Female,50+,Outdoors,Contractor,Fall,1092125,145,9
635,Female,18-30,Indoors,IT Professional,Fall,5396698,18,10
636,Male,30-50,Outdoors,Professor,Winter,196215,60,10
637,Male,30-50,Outdoors,Professor,Summer,194465,800,9
638,Male,50+,Indoors,Contractor,Spring,1244835,215,10
639,Male,18-30,Indoors,IT Professional,Summer,1862589,220,
640,Male,30-50,Outdoors,Professor,Winter,1751055,280,7
641,Female,30-50,Indoors,Professor,Summer,1369450,300,10
642,Female,50+,Outdoors,Contractor,Spring,1989884,550,10
643,Male,30-50,Outdoors,Professor,Summer,1701332,120,9
644,Female,30-50,Indoors,Professor,Spring,4423099,60,10
645,Male,30-50,Indoors,Professor,Fall,4020302,250,10
646,Female,18-30,Indoors,IT Professional,Winter,3198600,199,9
647,Female,50+,Outdoors,Contractor,Fall,2444911,100,9
648,Male,50+,Outdoors,Contractor,Fall,5396698,18,10
649,Female,50+,Outdoors,Contractor,Summer,1450274,392,9
650,Female,30-50,Outdoors,Professor,Fall,5228935,225,9
651,Male,18-30,Outdoors,IT Professional,Fall,1753382,159,10
652,Female,18-30,Outdoors,IT Professional,Summer,4798774,200,9
653,Female,30-50,Indoors,Professor,Winter,1323225,279,10
654,Female,18-30,Indoors,IT Professional,Winter,344856,150,9
655,Female,30-50,Outdoors,Professor,Summer,1741540,250,
656,Male,18-30,Outdoors,IT Professional,Spring,1675786,70,9
657,Female,50+,Indoors,Contractor,Winter,1532615,350,10
658,Male,18-30,Outdoors,IT Professional,Spring,102228,120,9
659,Female,18-30,Outdoors,IT Professional,Winter,5245575,110,10
660,Female,50+,Indoors,Contractor,Spring,2001870,120,10
661,Female,30-50,Outdoors,Professor,Fall,1477756,115,9
662,Male,18-30,Indoors,IT Professional,Spring,1327341,325,9
663,Female,30-50,Indoors,Professor,Winter,1214839,240,9
664,Male,18-30,Indoors,IT Professional,Fall,115087,100,9
665,Male,18-30,Indoors,IT Professional,Summer,1257616,55,9
666,Male,18-30,Indoors,IT Professional,Fall,13381707,62,10
667,Female,30-50,Outdoors,Professor,Spring,3517586,55,9
668,Male,18-30,Outdoors,IT Professional,Fall,5396698,18,10
669,Male,18-30,Outdoors,IT Professional,Spring,1819387,55,9
670,Male,50+,Indoors,Contractor,Summer,4898738,90,10
671,Female,18-30,Outdoors,IT Professional,Fall,1455485,34,7
672,Male,18-30,Indoors,IT Professional,Fall,1878122,69,9
673,Male,50+,Outdoors,Contractor,Spring,338546,70,9
674,Female,18-30,Indoors,IT Professional,Spring,1615614,50,9
675,Female,50+,Outdoors,Contractor,Summer,1157641,69,7
676,Female,50+,Outdoors,Contractor,Summer,1385890,100,9
677,Female,50+,Indoors,Contractor,Fall,1254752,50,9
678,Male,18-30,Indoors,IT Professional,Summer,1719980,99,9
679,Male,30-50,Indoors,Professor,Winter,3161643,96,10
680,Male,50+,Indoors,Contractor,Spring,5396698,18,10
681,Female,50+,Indoors,Contractor,Fall,6092667,80,10
682,Male,18-30,Outdoors,IT Professional,Summer,3346581,37,9
683,Male,50+,Indoors,Contractor,Winter,5396698,18,10
684,Male,18-30,Outdoors,IT Professional,Summer,6092667,80,10
685,Male,50+,Indoors,Contractor,Fall,403451,40,8
686,Male,18-30,Indoors,IT Professional,Summer,2193147,800,9
687,Female,18-30,Outdoors,IT Professional,Summer,11801967,349,10
688,Male,30-50,Outdoors,Professor,Winter,10414699,225,10
689,Male,50+,Outdoors,Contractor,Fall,10059235,750,9
690,Female,18-30,Outdoors,IT Professional,Winter,11828332,175,
691,Female,30-50,Indoors,Professor,Winter,11433316,500,10
692,Female,18-30,Outdoors,IT Professional,Summer,1073990,50,8
693,Male,18-30,Outdoors,IT Professional,Summer,6077606,95,10
694,Female,18-30,Outdoors,IT Professional,Fall,1493526,130,9
695,Female,18-30,Outdoors,IT Professional,Spring,3750388,100,10
696,Female,30-50,Outdoors,Professor,Spring,1685758,85,9
697,Female,18-30,Indoors,IT Professional,Winter,5396698,18,10
698,Female,50+,Indoors,Contractor,Summer,4339769,130,10
699,Male,18-30,Indoors,IT Professional,Summer,144369,50,9
700,Male,30-50,Indoors,Professor,Fall,1816056,97,9
701,Female,18-30,Outdoors,IT Professional,Fall,1707234,55,10
702,Female,50+,Indoors,Professor,Spring,163216,30,9
703,Female,50+,Indoors,Professor,Spring,11801967,349,10
704,Female,18-30,Indoors,IT Professional,Summer,10414699,225,10
705,Male,18-30,Outdoors,IT Professional,Fall,10059235,750,9
706,Male,30-50,Outdoors,Contractor,Fall,11828332,175,
707,Female,50+,Outdoors,Professor,Spring,11433316,500,10
708,Female,30-50,Indoors,Contractor,Summer,1721522,45,9
709,Male,30-50,Outdoors,Contractor,Winter,1366683,110,9
710,Male,50+,Outdoors,Professor,Fall,1982597,50,10
711,Female,30-50,Outdoors,Contractor,Spring,1523001,50,
712,Male,18-30,Outdoors,IT Professional,Spring,3455699,53,10
713,Male,30-50,Outdoors,Contractor,Fall,1784125,59,10
714,Female,30-50,Indoors,Contractor,Fall,4500294,40,10
715,Male,18-30,Indoors,IT Professional,Fall,1324679,70,9
716,Male,30-50,Outdoors,Contractor,Fall,1257616,55,9
717,Female,50+,Indoors,Professor,Spring,13381707,62,10
718,Female,18-30,Outdoors,IT Professional,Winter,1227978,90,9
719,Female,50+,Indoors,Professor,Winter,1114531,105,9
720,Female,18-30,Indoors,IT Professional,Spring,3022976,99,9
721,Male,50+,Indoors,Professor,Spring,3378411,195,10
722,Female,18-30,Indoors,IT Professional,Spring,1632187,143,9
723,Male,50+,Indoors,Professor,Fall,1102061,66,9
724,Female,50+,Outdoors,Professor,Winter,4740924,132,7
725,Male,30-50,Indoors,Contractor,Winter,4215596,99,10
726,Male,18-30,Indoors,IT Professional,Winter,1275837,300,9
727,Male,18-30,Indoors,IT Professional,Spring,1176341,79,10
728,Female,18-30,Indoors,IT Professional,Winter,245781,225,9
729,Male,50+,Indoors,Professor,Winter,1398797,305,9
730,Male,30-50,Outdoors,Contractor,Summer,2029340,79,9
731,Male,18-30,Outdoors,IT Professional,Spring,11801967,349,10
732,Female,50+,Indoors,Professor,Summer,10414699,225,10
733,Male,50+,Indoors,Professor,Spring,10059235,750,9
734,Male,18-30,Indoors,IT Professional,Winter,11828332,175,
735,Female,30-50,Indoors,Contractor,Summer,11433316,500,10
736,Female,30-50,Outdoors,Contractor,Summer,5396698,18,10
737,Male,30-50,Indoors,Contractor,Winter,5856064,140,9
738,Male,18-30,Indoors,IT Professional,Fall,3346581,37,9
739,Male,50+,Indoors,Professor,Summer,2404190,60,9
740,Female,18-30,Outdoors,IT Professional,Winter,1073990,50,8
741,Male,18-30,Indoors,IT Professional,Fall,3893805,40,9
742,Female,50+,Indoors,Professor,Summer,1295565,154,8
743,Male,30-50,Indoors,Contractor,Spring,1092125,145,9
744,Male,50+,Indoors,Professor,Fall,196215,60,10
745,Male,18-30,Outdoors,IT Professional,Spring,1244835,215,10
746,Female,30-50,Outdoors,Contractor,Winter,1862589,220,
747,Male,30-50,Outdoors,Contractor,Winter,5498853,350,
748,Female,50+,Indoors,Professor,Winter,1369450,300,10
749,Male,50+,Outdoors,Professor,Summer,1989884,550,10
750,Male,18-30,Indoors,IT Professional,Summer,4020302,250,10
751,Female,18-30,Outdoors,IT Professional,Winter,3298068,138,9
752,Female,50+,Indoors,Professor,Spring,2444911,100,9
753,Male,50+,Indoors,Professor,Fall,1450274,392,9
754,Male,18-30,Outdoors,IT Professional,Winter,5396698,18,10
755,Female,30-50,Indoors,Contractor,Summer,6092667,80,10
756,Male,18-30,Indoors,IT Professional,Spring,3346581,37,9
757,Female,50+,Outdoors,Professor,Spring,2193147,800,9
758,Female,50+,Indoors,Professor,Fall,11801967,349,10
759,Female,50+,Outdoors,Professor,Winter,10414699,225,10
760,Male,30-50,Outdoors,Contractor,Winter,10059235,750,9
761,Female,18-30,Indoors,IT Professional,Spring,11433316,500,10
762,Female,30-50,Outdoors,Contractor,Spring,2404190,60,9
763,Male,18-30,Indoors,IT Professional,Summer,192499,35,10
764,Male,18-30,Indoors,IT Professional,Fall,1073990,50,8
765,Female,30-50,Indoors,Contractor,Summer,7060208,275,
766,Female,30-50,Outdoors,Contractor,Spring,11801967,349,10
767,Female,50+,Indoors,Professor,Winter,10414699,225,10
768,Female,50+,Outdoors,Professor,Summer,10059235,750,9
769,Female,18-30,Indoors,IT Professional,Spring,11594280,150,6
770,Female,50+,Outdoors,Professor,Summer,11433316,500,10
771,Male,50+,Outdoors,Professor,Fall,2078201,185,9
772,Male,50+,Outdoors,Professor,Fall,1323225,279,10
773,Male,50+,Indoors,Professor,Winter,5396698,18,10
774,Male,50+,Indoors,Professor,Winter,6092667,80,10
775,Female,18-30,Outdoors,IT Professional,Fall,1618557,120,10
776,Male,50+,Indoors,Professor,Summer,1741540,250,
777,Female,50+,Indoors,Professor,Spring,1675786,70,9
778,Male,18-30,Indoors,IT Professional,Spring,1532615,350,10
779,Female,30-50,Indoors,Contractor,Spring,102228,120,9
780,Male,30-50,Indoors,Contractor,Fall,1227978,90,9
781,Male,18-30,Indoors,IT Professional,Spring,1114531,105,9
782,Male,50+,Indoors,Professor,Spring,3378411,195,10
783,Female,30-50,Indoors,Contractor,Winter,2437142,167,9
784,Female,30-50,Outdoors,Contractor,Summer,1102061,66,9
785,Male,50+,Outdoors,Professor,Spring,4091388,89,9
786,Male,30-50,Indoors,Contractor,Summer,4740924,132,7
787,Male,30-50,Outdoors,Contractor,Winter,3332725,65,9
788,Male,50+,Indoors,Professor,Winter,1176341,79,10
789,Female,18-30,Indoors,IT Professional,Fall,4481723,225,
790,Female,30-50,Outdoors,Contractor,Summer,245781,225,9
791,Male,18-30,Indoors,IT Professional,Fall,1398797,305,9
792,Male,18-30,Indoors,IT Professional,Fall,2029340,79,9
793,Female,30-50,Outdoors,Contractor,Summer,4525533,59,7
794,Female,30-50,Indoors,Contractor,Winter,1092125,145,9
795,Male,50+,Outdoors,Professor,Summer,196215,60,10
796,Male,30-50,Indoors,Contractor,Fall,194465,800,9
797,Male,18-30,Outdoors,IT Professional,Spring,1244835,215,10
798,Male,50+,Outdoors,Professor,Spring,1862589,220,
799,Female,50+,Indoors,Professor,Summer,1751055,280,7
800,Male,18-30,Outdoors,IT Professional,Fall,1369450,300,10
801,Female,30-50,Outdoors,IT Professional,Spring,1989884,550,10
802,Female,18-30,Outdoors,Student,Fall,5396698,18,10
803,Female,30-50,Indoors,IT Professional,Spring,4807394,95,8
804,Female,30-50,Outdoors,IT Professional,Winter,1257616,55,9
805,Female,30-50,Indoors,IT Professional,Summer,142599,600,10
806,Male,18-30,Indoors,Student,Fall,4321616,95,9
807,Male,18-30,Outdoors,Student,Summer,2444911,100,9
808,Male,30-50,Indoors,IT Professional,Spring,1450274,392,9
809,Male,30-50,Outdoors,IT Professional,Spring,1753382,159,10
810,Male,18-30,Indoors,Student,Spring,7324595,183,9
811,Male,18-30,Indoors,Student,Winter,4011630,67,9
